date_time_(UTC)	channel	duration	https://archive.org/details/	text
2018-02-27 00:24:00	FOXNEWSW	24	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/1440	'OMAN TOLD FBI TIP lINE ABOUT CRUZ IN JANUARY 7,:
2018-02-27 00:25:00	BBCNEWS	10	BBCNEWS_20180227_000000_Newsday/start/1500	SRIDEVI KAPOOR DEATH. Bollywood superstar 'died of accidental drowning'
2018-02-27 00:25:00	MSNBCW	38	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/1500	TRUMP: ONLY WAY TO STOP SCHOOL SHOOTINGS. IS THROUGH \"RETRIBUTION\" BY ARMED TEACHERS\nTRUMP: CURRENT GUN AGE RULES DON'T \"MAKE SENSE\"\nYAMICHE ALCINDOR | pas NEWSHOUR
2018-02-27 00:27:00	BBCNEWS	11	BBCNEWS_20180227_000000_Newsday/start/1620	P'ymoum. . . . Wednesday 15
2018-02-27 00:27:00	MSNBCW	42	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/1620	TRUMP: SCHOOL SAFETY \"FIRST ON OUR LIST\"\nGUN REFORM CENTER STAGE AS TRUMP MEETS W/ GOVERNORS
2018-02-27 00:28:00	CNNW	7	CNNW_20180227_000000_Erin_Burnett_OutFront/start/1680	I'OOO'I UU'JDDI. VISIT A LOCAL OFFICE
2018-02-27 00:29:00	FOXNEWSW	19	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/1740	iUMP: WE NEED TO GET DACA \"MOVED QUICKLY\". . , n\nSUPREME COURT REFUSES TO HEAR. TRUMP APPEAL |N DACA CASE
2018-02-27 00:30:00	CNNW	18	CNNW_20180227_000000_Erin_Burnett_OutFront/start/1800	SCHIFF: \"I DON'T KNOW WHAT TO EXPECT\" FROM HOPE HICKS TESTIMONY\nSCHIFF: \"I DON'T KNOW WHAT TO EXPECT\" FROM HOPE HICKS TESTIMONY. . Rep. Adam Schiff (D) Ranking Member, Intelligence Committee\nHOPE...
2018-02-27 00:30:00	FOXNEWSW	20	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/1800	t: MERCEDES SCHLAPP \\ WH SR ADVISOR FOR STRATEGIC COMMS. . SUPREME COURT REFUSES TO HEAR. TDIIMD ADDFAI IN nArA (Ac: r;\nSUPREME COURT REFUSES TO HEAR. TRUMP APPEAL IN DACA CASE. . W\nSUPREME COURT REFUSES TO HEAR. TRUMP APPEAL |N DACA CASE. . W
2018-02-27 00:30:00	MSNBCW	26	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/1800	TEACHERS, STAFF REI'URNING TO FLORIDA H.S. AFI'ER MASSACRE\nMARJORY STONEMAN DOUGLAS. SAM ZEIF HIGH SCHOOL SENIOR\nTRUMP: ONLY WAY TO STOP SCHOOL SHOOTINGS. IS THROUGH \"RETRIBUTION\" BY ARMED...
2018-02-27 00:32:00	CNNW	36	CNNW_20180227_000000_Erin_Burnett_OutFront/start/1920	DUELING MEMOS FROM DEMS, GOP FUEL RUSSIA PROBE DEBATE\nWH SIGNS OFF ON DEM INTEL MEMO TRUMP DISMISSES AS A \"BUST\". . Rep. Denny Heck (D) Intelligence Committee\nWH SIGNS OFF ON DEM INTEL...
2018-02-27 00:32:00	FOXNEWSW	32	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/1920	SUPREME COURT REFUSES TO HEAR. TRUMP APPEAL |N DACA CASE. . W\nIf\u00bb MERCEDES SCHLAPP | ASSISTANT TO THE PRESIDENT. . SUPREME COURT REFUSES TO HEAR. TDIIMD ADDFAI IN nArA ('MI: 1:\n'HITE HOUSE ON...
2018-02-27 00:32:00	MSNBCW	16	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/1920	TRUMP: SCHOOL SAFETY \"FIRST ON OUR LIST\
2018-02-27 00:33:00	CNNW	33	CNNW_20180227_000000_Erin_Burnett_OutFront/start/1980	WH SIGNS OFF ON DEM INTEL MEMO, TRUMP DISMISSES AS A \"BUST\"\nWH SIGNS OFF ON DEM INTEL MEMO TRUMP DISMISSES AS A \"BUST\". . Rep. Denny Heck (D) Intelligence Committee
2018-02-27 00:33:00	FOXNEWSW	20	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/1980	HITE HOUSE ON SUPREME COURT DACA DECISION. . \\ 'l'hn\ufb02tnww\ufb02f'nvn aura nnm '\\\n'HITE HOUSE ON SUPREME COURT DACA DECISION T;\nHITE HOUSE ON SUPREME COURT DACA DECISION. . \\ the atn-rm- lair
2018-02-27 00:34:00	CNNW	22	CNNW_20180227_000000_Erin_Burnett_OutFront/start/2040	REPUBLICANS DRAW RED LINE AT TRUMP'S FINANCES AMID RUSSIA PROBES\nWH SIGNS OFF ON DEM INTEL MEMO TRUMP DISMISSES AS A \"BUST\". . Rep. Denny Heck (D) Intelligence Committee\nWH SIGNS OFF ON DEM INTEL...
2018-02-27 00:35:00	FOXNEWSW	41	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/2100	:W QUESTIONS ABOUT FUTURE FOR DACA PROGRAM. . \\ 'l'hn\ufb02tnww\ufb02f'nvn aura nnm \\\nEW QUESTIONS ABOUT FUTURE FOR DACA PROGRAM 7;
2018-02-27 00:36:00	MSNBCW	19	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2160	WALTERS: WE ELECTED MIKE STEELE TO BE. RNC CHAIR BECAUSE HE WAS A BLACK GUY\nIAN WALTERS ' CPAC SPOKESMAN
2018-02-27 00:37:00	FOXNEWSW	28	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/2220	EW QUESTIONS ABOUT FUTURE FOR DACA PROGRAM 7;\nEW QUESTIONS ABOUT FUTURE FOR DACA PROGRAM 3:
2018-02-27 00:37:00	MSNBCW	39	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2220	CONSERVATIVE CONFERENCE ENDS |N CONTROVERSY\nMICHAEL STEELE CONFRONTS CPAC'S MATT. SCHLAPP OVER COLLEAGUE'S RACIST REMARK
2018-02-27 00:38:00	MSNBCW	46	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2280	CONSERVATIVE CONFERENCE ENDS |N CONTROVERSY\nTRUMP ECHOES FAR-RIGHT FOREIGN POLITICIANS\nNIGEL FARAGE | FMR.U.K.INDEPENDENCEPARTYLEADER
2018-02-27 00:40:00	CNNW	51	CNNW_20180227_000000_Erin_Burnett_OutFront/start/2400	TRUMP PARTLY BLAMES VIOLENT VIDEO GAMES, MOVIES FOR SHOOTINGS
2018-02-27 00:40:00	MSNBCW	52	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2400	NATIONALISM TAKES CENTER STAGE AT CPAC\nGEORGE WILL I gg'mg\ufb01m
2018-02-27 00:41:00	CNNW	36	CNNW_20180227_000000_Erin_Burnett_OutFront/start/2460	TRUMP PARTLY BLAMES VIOLENT VIDEO GAMES MOVIES FOR SHOOTINGS. GOV. Matt Bevin (R) Kentucky\nTRUMP: \"HAVE TO LOOK\" INTO \"CRAZINESS & VICIOUSNESS\" OF MOVIES\nTRUMP PARTLY BLAMES VIOLENT VIDEO GAMES, MOVIES FOR SHOOTINGS\nTRUMP:...
2018-02-27 00:41:00	MSNBCW	13	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2460	NATIONALISM TAKES CENTER STAGE AT CPAC
2018-02-27 00:43:00	CNNW	34	CNNW_20180227_000000_Erin_Burnett_OutFront/start/2580	TRUMP: \"HAVE TO LOOK\" INTO \"CRAZINESS & VICIOUSNESS\" OF MOVIES. . GOV. Matt Bevin (R) Kentucky\nTRUMP: \"HAVE TO LOOK\" INTO \"CRAZINESS & VICIOUSNESS\" OF MOVIES
2018-02-27 00:43:00	MSNBCW	5	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2580	HI IMIDA {'nM/DA. . nth\nDlancn mm m Ir ad in Filo Mana7inn. . nth
2018-02-27 00:45:00	MSNBCW	16	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2700	TRUMP PUNTS TO KELLY ON KUSHNER SECURITY CLEARANCE
2018-02-27 00:47:00	MSNBCW	36	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2820	TRUMP: \"NO DOUBT\" KELLY WILL MAKE RIGHT. DECISION ON KUSHNER SECURITY CLEARANCE\nTRUMP PUNTS TO KELLY ON KUSHNER SECURITY CLEARANCE\nKELLY: OFFICIALS WHO STILL DON'T HAVE PERMANENT. SECURITY CLEARANCES WILL HAVE TO...
2018-02-27 00:48:00	CNNW	62	CNNW_20180227_000000_Erin_Burnett_OutFront/start/2880	TRUMP DEFENDS CONTROVERSIAL PLAN TO ARM SOME SCHOOL TEACHERS. GOV. Matt Bevin (R) Kentucky
2018-02-27 00:48:00	MSNBCW	28	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/2880	TRUMP PUNTS TO KELLY ON KUSHNER SECURITY CLEARANCE\nKELLY: OFFICIALS WHO STILL DON'T HAVE PERMANENT. SECURITY CLEARANCES WILL HAVE TO LEAVE WH\nJONATHAN SWAN | AXIOS
2018-02-27 00:50:00	CNNW	4	CNNW_20180227_000000_Erin_Burnett_OutFront/start/3000	. Available by prescription only. Results may vary.
2018-02-27 00:50:00	MSNBCW	20	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/3000	WAPO: TRUMP SENDING \"MIXED MESSAGE\" ON SECURITY CLEARANCES\nTRUMP PUNTS TO KELLY ON KUSHNER SECURITY CLEARANCE\nJONATHAN SWAN | AXIOS\nAvailable by prescription only. Results may vary.\nDoctor...
2018-02-27 00:52:00	MSNBCW	6	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/3120	Subiect to avai'abn'rtv. Terms & conditions auolv.
2018-02-27 00:54:00	CNNW	35	CNNW_20180227_000000_Erin_Burnett_OutFront/start/3240	TRUMP ORG: DONATED FOREIGN PROFITS (WON'T SAY HOW MUCH)\nTRUMP ORG: DONATED FOREIGN PROFITS ON'T SAY HOW MUCH. . . . Richard Painter FormerWH Ethics Lawyerfor President George W. Bush
2018-02-27 00:54:00	MSNBCW	29	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/3240	TELL ME SOMETHING
2018-02-27 00:55:00	CNNW	35	CNNW_20180227_000000_Erin_Burnett_OutFront/start/3300	TRUMP ORG: DONATED FOREIGN PROFITS ON'T SAY HOW MUCH. . . . Richard Painter FormerWH Ethics Lawyerfor President George W. Bush\nTRUMP ORG: DONATED FOREIGN PROFITS (WON'T SAY HOW MUCH)
2018-02-27 00:58:00	FOXNEWSW	15	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/3480	m Shriners Hospitals. for Children
2018-02-27 00:58:00	MSNBCW	12	MSNBCW_20180227_000000_Hardball_With_Chris_Matthews/start/3480	W PC Matic is hiring.\nWPC Matic defeats 1OO% of viruses, including ra\nW PC Matic blocks Malicious Scripting att.
2018-02-27 00:59:00	CNNW	58	CNNW_20180227_000000_Erin_Burnett_OutFront/start/3540	THE INTERNET FLOATS AN IDEA: IF THE PRESIDENT'S PILOT. COULD RUN THE FAA... \"MELANIA'S PARENTS CAN RUN ICE\
2018-02-27 00:59:00	FOXNEWSW	31	FOXNEWSW_20180227_000000_The_Story_With_Martha_MacCallum/start/3540	REMEMBERING REV BILLY GRAHAM. . the urn-nun \"m\nPRESIDENT GEORGE W BUSH. THE WALL STREET JOURNAL. . \u201c FEBRUARY 83 ' I I. m
2018-02-27 01:02:00	BBCNEWS	4	BBCNEWS_20180227_010000_Newsday/start/120	VICTOR GAO. . Director, China National Association O1 International Studies
2018-02-27 01:02:00	CNNW	62	CNNW_20180227_010000_Anderson_Cooper_360/start/120	A QUESTION OF BRAVERY
2018-02-27 01:02:00	MSNBCW	10	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/120	I 5? MEETIMEI\nl I MUELLER\nMEETIME
2018-02-27 01:04:00	BBCNEWS	15	BBCNEWS_20180227_010000_Newsday/start/240	SYRIA CONFLICT. Eastern Ghouta is still under intense bombardment\nSYRIA CONFLICT. UN Secretary-General calls situation 'hell on earth'\nSYRIA CONFLICT. Antonio Guterres has demanded 'immediate...
2018-02-27 01:04:00	FOXNEWSW	39	FOXNEWSW_20180227_010000_Tucker_Carlson_Tonight/start/240	IOWARD SHERIFF FACES MOUNTING CRITICISM
2018-02-27 01:04:00	MSNBCW	20	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/240	MEETIME '\nMEETIME
2018-02-27 01:05:00	BBCNEWS	15	BBCNEWS_20180227_010000_Newsday/start/300	SAUDI MILITARY CHIEFS FIRED. Military commanders sacked by royal decree\nSYRIA CONFLICT. Russian President Putin orders humanitarian pause\nSYRIA CONFLICT. Humanitarian pause in fighting to start on...
2018-02-27 01:05:00	CNNW	45	CNNW_20180227_010000_Anderson_Cooper_360/start/300	SOURCES: PRES. TRUMP APPEARS TO BE BACKING AWAY. FROM 21 YEAR AGE LIMIT FOR ASSAULT WEAPON PURCHASES\nA QUESTION OF BRAVERY
2018-02-27 01:07:00	BBCNEWS	15	BBCNEWS_20180227_010000_Newsday/start/420	. NEW\u00a7DAV
2018-02-27 01:07:00	CNNW	62	CNNW_20180227_010000_Anderson_Cooper_360/start/420	SOURCES: PRES. TRUMP APPEARS TO BE BACKING AWAY. FROM 21 YEAR AGE LIMIT FOR ASSAULT WEAPON PURCHASES
2018-02-27 01:07:00	FOXNEWSW	17	FOXNEWSW_20180227_010000_Tucker_Carlson_Tonight/start/420	{OULD FL SHERIFF BE FORCED OUT THE DOOR? I\n{OULD FL SHERIFF BE FORCED OUT THE DOOR?
2018-02-27 01:07:00	MSNBCW	47	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/420	MUELLER PROBE ADVANCES DESPITE GOP SABOTAGE
2018-02-27 01:08:00	BBCNEWS	11	BBCNEWS_20180227_010000_Newsday/start/480	CHINA CENSORSHIP. Move has ignited discussion on Chinese social media\nCHINA CENSORSHIP. President Xi Jinping could remain as leader after 2O23\nCHINA CENSORSHIP. Government proposed ending presidential...
2018-02-27 01:10:00	BBCNEWS	13	BBCNEWS_20180227_010000_Newsday/start/600	CHINA CENSORSHIP. Cambodia's PM served 33 years & wants another 1O\nCHINA CENSORSHIP. Government pvoposed ending presidential term limits\nCHINA CENSORSHIP. President Xi Jinping could remain as leader...
2018-02-27 01:10:00	FOXNEWSW	4	FOXNEWSW_20180227_010000_Tucker_Carlson_Tonight/start/600	EMT: POLICE SHOULD HAVE BEEN MORE AGGRESSIVE. IN GETTING VICTIMS OUT OF THE SCHOOL. . H hush-uln-
2018-02-27 01:11:00	BBCNEWS	10	BBCNEWS_20180227_010000_Newsday/start/660	CHINA CENSORSHIP. Censorship on microblog Sina Weibo since Sunday\nCHINA CENSORSHIP. Phrases include 'election term' & 'constituiion rules'\nCHINA CENSORSHIP. US says removing term limits is China's...
2018-02-27 01:13:00	BBCNEWS	9	BBCNEWS_20180227_010000_Newsday/start/780	Manda O9:13\nABDUL RASHID LEHRI. JabaI-e-Noor-eI-Kuran
2018-02-27 01:13:00	MSNBCW	40	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/780	MUELLER PROBE ADVANCES DESPITE GOP SABOTAGE\nJENNIFER RODGERS ' FMR. FEDERAL PROSECUTOR\nSARAH HUCKABEE SANDERS | WHITE HOUSE PRESS SECRETARY
2018-02-27 01:15:00	MSNBCW	54	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/900	MUELLER PROBE ADVANCES DESPITE GOP SABOTAGE\nJENNIFER RODGERS ' FMR. FEDERAL PROSECUTOR
2018-02-27 01:16:00	BBCNEWS	33	BBCNEWS_20180227_010000_Newsday/start/960	bbc.com/news
2018-02-27 01:16:00	CNNW	7	CNNW_20180227_010000_Anderson_Cooper_360/start/960	HOPE HICKS EXPECTED BEFORE HOUSE INTEL COMM|1TEE TOMORROW
2018-02-27 01:16:00	MSNBCW	43	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/960	MUELLER PROBE ADVANCES DESPITE GOP SABOTAGE\nHARRY LITMAN \\ FMR. FEDERAL PROSECUTOR\nHARRY LITMAN ' FMR. FEDERAL PROSECUTOR
2018-02-27 01:17:00	MSNBCW	13	MSNBCW_20180227_010000_All_In_With_Chris_Hayes/start/1020	MUELLER PROBE ADVANCES DESPITE GOP SABOTAGE\nJENNIFER RODGERS ' FMR. FEDERAL PROSECUTOR\nTHE NRA'S PRESIDENT
